epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,1.300258755683899,0.0790456694861253,1.2188102526542468,0.14102564102564102,0.14102564102564102
1,0.0001,1.2634554306666057,0.08854506413141887,1.235531556300628,0.0828032176464032,0.13819548105582213
2,0.0001,1.235754668712616,0.09631517653663953,1.2391094855773144,0.08246498230176094,0.1377182056506475
3,0.0001,1.2130614121754963,0.1096353642642498,1.2349868890566704,0.08292456544362582,0.13837101597052354
4,0.0001,1.194023887316386,0.12931963677207628,1.225419888129601,0.12337440806321609,0.19384197279428825
5,0.0001,1.1783326466878254,0.15334215015172958,1.24273336545015,0.13144938112833562,0.20340561408262986
6,0.0001,1.1676962773005168,0.1790970911582311,1.222180751653818,0.14391936438205916,0.21641749754930154
7,0.0001,1.1627910534540813,0.20093929022550583,1.210606186817854,0.09683124281657048,0.14627487422564092
8,0.0001,1.1556074420611064,0.22769739975531897,1.2365801120415711,0.14094259647222665,0.21471851567427316
9,0.0001,1.1491914788881938,0.25146209945281345,1.205314079920451,0.0002835866128010914,0.0005569241370838613
10,0.0001,1.1411118507385254,0.2768533875544866,1.2168542116116254,0.010178445504070857,0.019003827315874588
11,0.0001,1.1392394105593364,0.28830960889657337,1.2463292678197224,0.025341448445732776,0.04551485276375061
12,0.0001,1.1341746250788372,0.30480843782424927,1.2929496856836171,0.1008361192085804,0.16411930513687623
13,0.0001,1.131774127483368,0.31389638781547546,1.3219881974733794,0.07705245835658832,0.12796896084761009
14,0.0001,1.1297661066055298,0.32270697752634686,1.2122438198480852,0.17062243284323278,0.25864622875666005
15,0.0001,1.1274826725323994,0.3323475221792857,1.2032758608842506,0.20649698682320425,0.3054125584088839
16,0.0001,1.1252210140228271,0.34357238312562305,1.1710598101982703,0.20979706140664908,0.2984006603558858
17,0.0001,1.1238155166308086,0.3621332099040349,1.1876592085911677,0.2051146278778712,0.30166189945661104
18,0.0001,1.1180334488550823,0.36072351535161334,1.1645092413975642,0.23168937403422135,0.3272469303546808
19,0.0001,1.115355670452118,0.36652620136737823,1.1656607542282496,0.22198384809188354,0.3109654020040463
20,0.0001,1.1209413409233093,0.36879247426986694,1.178251061684046,0.22128274119817293,0.31811320323210496
21,0.0001,1.1184092164039612,0.36117133994897205,1.1817981799443562,0.22367002337406844,0.3126105528611403
22,0.0001,1.1184189716974895,0.3776466449101766,1.2139539229564178,0.20248532257018945,0.29915394844152987
23,0.0001,1.1164804498354595,0.38202038407325745,1.1570260524749756,0.2397393702696531,0.3380659444209857
