epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,1.30311518907547,0.08113758265972137,1.2402289811145053,0.2921348222520914,0.2921348222520914
1,0.0001,1.2830805381139119,0.08669538423418999,1.259884006521675,0.06617411368348625,0.11221988967965159
2,0.0001,1.2692154844601948,0.08836350838343303,1.266358488061455,0.06591669218928627,0.11184639307890046
3,0.0001,1.2515690326690674,0.09465465694665909,1.2608988244881791,0.0664134393079897,0.11256362765692593
4,0.0001,1.2389233708381653,0.10010139519969623,1.2561954942981848,0.07322324444068952,0.12228385283705893
5,0.0001,1.2309519052505493,0.10123592242598534,1.2378121172444205,0.0016993083140886065,0.0033143772037302175
6,0.0001,1.218183437983195,0.10432421043515205,1.229115391045474,1.575012930296386e-05,3.145940177909212e-05
7,0.0001,1.2127915422121684,0.10831944520274799,1.2209852237379952,1.3911884488848614e-05,2.7780930207403334e-05
8,0.0001,1.2080298066139221,0.11801059668262799,1.2097096791428126,1.4017143072779967e-05,2.7987872955943715e-05
9,0.0001,1.2018067836761475,0.11646956577897072,1.2072599014539398,1.1144891929436437e-05,2.2248150689012447e-05
10,0.0001,1.1926928361256917,0.13132609302798906,1.1916991405272752,3.409268199984479e-07,5.830288839380056e-07
11,0.0001,1.1882563829421997,0.13534938295682272,1.192368105556188,0.0015975688834464308,0.002489074040159323
12,0.0001,1.183968683083852,0.13300446172555289,1.1942294260089317,0.008265985113181424,0.013920764794594117
13,0.0001,1.1821956833203633,0.14170034850637117,1.1940147515093342,0.005869628408965603,0.009380965054118902
14,0.0001,1.1793315211931865,0.1407937208811442,1.3185980775383082,0.10354864086662785,0.16364140808582306
15,0.0001,1.1743308703104656,0.1508784480392933,1.204745035492972,0.07849116481087182,0.12230992903200429
16,0.0001,1.173096517721812,0.15115278710921606,1.2131809371241022,0.10138440893942051,0.15598491286293845
17,0.0001,1.1736299594243367,0.14220768958330154,1.1998959217178689,0.09651127131132597,0.14820338132676114
18,0.0001,1.1747737129529316,0.14140837515393892,1.2125122520361054,0.11309522608023011,0.17018033815233896
19,0.0001,1.1728316744168599,0.1430500497420629,1.212376119045729,0.11174022983968927,0.16284595396411553
20,0.0001,1.1705631415049236,0.14293143649895987,1.20877803845352,0.11370553561810696,0.1715292406550954
21,0.0001,1.1678417126337688,0.14946030577023825,1.2457362091943118,0.12007667559586215,0.18241542711686554
22,0.0001,1.165331780910492,0.14742123956481615,1.2086348855093625,0.11398026229960195,0.16661964708499694
23,0.0001,1.1645819147427876,0.14440583313504854,1.1958414409937483,0.10492267694031254,0.15223663208189975
24,0.0001,1.1643081108729045,0.14151514818271002,1.2095961249276492,0.11512452464425162,0.1740773149420706
25,0.0001,1.1626506646474202,0.15324184795220694,1.1908196197466905,0.1211700558327557,0.17508272726214333
26,0.0001,1.1593744556109111,0.1545340915520986,1.2772631511259616,0.11821617068869344,0.17982711701580648
27,0.0001,1.159561296304067,0.15702309335271517,1.186092746391725,0.11238369044293178,0.1631073203314556
28,0.0001,1.1647909879684448,0.1464438351492087,1.2621008023787081,0.11696763872430566,0.1757461835494202
29,0.0001,1.1646456321080525,0.14855008820692697,1.2203579243649259,0.11931064155664337,0.17422905731736943
30,0.0001,1.1637128790219624,0.1413998082280159,1.1984079419896845,0.11742130089341925,0.17395026027486565
31,0.0001,1.1614134709040325,0.1515530968705813,1.264896956722388,0.11429510022817033,0.16928151735429015
32,0.0001,1.159516712029775,0.14711938550074896,1.207087370786774,0.11495322223459736,0.16934551918104793
33,0.0001,1.154497543970744,0.1589983825882276,1.2059577931179088,0.11919175138634243,0.1727166353316789
34,0.0001,1.1565327843030293,0.15246001134316126,1.2088922878329673,0.12168151223927401,0.18005077858989157
35,0.0001,1.1570324103037517,0.15599452704191208,1.2263448733961984,0.12387734768765696,0.18605211762230048
36,0.0001,1.1549408237139385,0.17148024588823318,1.2268403447076175,0.12219699430331755,0.18354997775527868
37,0.0001,1.1546997626622517,0.1577819287776947,1.2255792832106687,0.1208303359787116,0.181107885884435
38,0.0001,1.1569454471270244,0.15311119457085928,1.1962241135286482,0.11572140237588562,0.16931128183777414
39,0.0001,1.1543619434038799,0.15366049855947495,1.2194649999061327,0.11755904722749518,0.17803896595253033
40,0.0001,1.1548946301142375,0.17045803864796957,1.2984244984187436,0.12303359471680073,0.18783754780051415
41,0.0001,1.1510003010431926,0.17478951811790466,1.3830148262924022,0.11343905095303997,0.1758643023753434
42,0.0001,1.149203360080719,0.1709091936548551,1.2009801181514612,0.12880103557967068,0.18889222704292682
43,0.0001,1.1494822104771931,0.17599602788686752,1.2474717397368356,0.128709025932162,0.1893229569946782
44,0.0001,1.1536764701207478,0.17673521985610327,1.1818165645170748,0.11458027722795358,0.1647598977839009
45,0.0001,1.1493278741836548,0.1749622275431951,1.2422349935167292,0.1225625341862775,0.18492138486229973
46,0.0001,1.1503664255142212,0.17275167256593704,1.2885536799270116,0.11878909806856948,0.18168327597419867
47,0.0001,1.1488717198371887,0.1865762621164322,1.1964675924751196,0.12138965173383777,0.17920040381088687
48,0.0001,1.1501579284667969,0.1658747543891271,1.3121971307175884,0.1205652066495981,0.18433647376767706
49,0.0001,1.1490903496742249,0.1857297644019127,1.2384048110983346,0.11916327710901753,0.18281224370002747
50,0.0001,1.1480214595794678,0.17700891196727753,1.1904483162954953,0.12140409497732527,0.1768195451645369
51,0.0001,1.147421936194102,0.19586742669343948,1.2037295799576835,0.12914491988969654,0.19046930667389644
52,0.0001,1.1499793529510498,0.19142767041921616,1.2542987472555611,0.1203498619326045,0.18304076305266176
53,0.0001,1.1412330865859985,0.20223724842071533,1.2153082952070773,0.1282844382725405,0.1847738851322217
54,0.0001,1.1435068845748901,0.18641115973393121,1.2345912282386522,0.1220700770951389,0.18299155807896947
55,0.0001,1.1436893939971924,0.19175135592619577,1.194745177633307,0.1321174587761418,0.19052678045262111
56,0.0001,1.1453351974487305,0.19600574175516763,1.250102967358707,0.13306105438243138,0.19505830427234092
57,0.0001,1.1422092914581299,0.20799218863248825,1.2381862750214137,0.12714249464902985,0.18805016510272293
58,0.0001,1.1433478395144145,0.19480990370114645,1.1911170670155729,0.14173602789975284,0.19691294950715613
59,0.0001,1.1410491665204365,0.20810392250617346,1.2401337650384796,0.12558134184794478,0.186316698454739
60,0.0001,1.1414154569307964,0.18776039530833563,1.2463224242242534,0.12327043075909776,0.18336258493782429
61,0.0001,1.136633276939392,0.2045857161283493,1.2133596412251504,0.1252105383390791,0.18593020854371317
62,0.0001,1.1392664313316345,0.21521872282028198,1.2139821869603704,0.12748156220055698,0.18524539721815775
63,0.0001,1.1344907681147258,0.22404137005408606,1.2071868971492468,0.11671552798721228,0.17781193956230465
64,0.0001,1.1381898522377014,0.20575434217850366,1.3311107667644373,0.12335538462306676,0.18612961370623513
65,0.0001,1.1407017906506856,0.2083474099636078,1.2528627427776209,0.12486443593260947,0.18763028369860701
66,0.0001,1.1379256844520569,0.20874464511871338,1.2891419750920843,0.12561690003684398,0.18854033243790103
67,0.0001,1.138879915078481,0.2036238486568133,1.2057795243316822,0.12158570882309688,0.18309168333417913
68,0.0001,1.1368289589881897,0.22651077061891556,1.3280458758386333,0.1156757664814424,0.17604413561606674
69,0.0001,1.139738957087199,0.21020976454019547,1.2555254188816198,0.1253462273083376,0.18737953382261682
70,0.0001,1.1402046879132588,0.2238651861747106,1.2186719005027513,0.11248173204700598,0.16457993244187216
71,0.0001,1.1445186932881672,0.19941521187623343,1.2665181695745233,0.1083293671018622,0.1711093376526672
72,0.0001,1.145738124847412,0.19027124593655267,1.2077562166063973,0.12938073963931437,0.18936288792095826
73,0.0001,1.137568751970927,0.21309369305769602,1.1944791560762384,0.15422062224216676,0.21557532451795727
74,0.0001,1.1358973383903503,0.21105710913737616,1.2328580832213498,0.1258707982435655,0.183831706308247
75,0.0001,1.1409497062365215,0.20642940203348795,1.2052644879630443,0.12233980301390873,0.18383975075871756
76,0.0001,1.139099915822347,0.2099025696516037,1.1650248109624628,0.15272084899832694,0.19182405578956174
77,0.0001,1.1352479060490925,0.21249397347370783,1.261142671777961,0.1244011295310567,0.18879081091184294
78,0.0001,1.1301726500193279,0.21128360430399576,1.337382485357563,0.12417240474331245,0.18858908351217762
79,0.0001,1.1309516429901123,0.21012917906045914,1.224823071715537,0.12886973143963332,0.1930523268627317
80,0.0001,1.1321136951446533,0.24083013584216437,1.242912769317627,0.12528262345978383,0.18772845723655787
81,0.0001,1.1335203051567078,0.23480626692374548,1.206252390079284,0.12356632244720887,0.18160785500253185
82,0.0001,1.130034605662028,0.2347841983040174,1.2933696200338642,0.12324683970949624,0.18651040735539426
83,0.0001,1.1299432118733723,0.25078600148359936,1.2336229661877236,0.1297920063305437,0.19437295817927028
84,0.0001,1.1318790515263875,0.23393798371156058,1.2701955430963066,0.12095527518331335,0.18310806356119305
85,0.0001,1.1278917789459229,0.22273091723521551,1.196729179178731,0.14355702045258512,0.19889504186223061
86,0.0001,1.1262320677439372,0.23934427400430044,1.2246634906597351,0.1210411957810434,0.17921856263380373
87,0.0001,1.1262332797050476,0.23597672084967294,1.2328126631426009,0.12805305521809654,0.18920104691151823
88,0.0001,1.1280330816904705,0.24805933982133865,1.2673596411608579,0.1280998383345229,0.19310245654556188
89,0.0001,1.1301889022191365,0.24105811615784964,1.2353600571664531,0.12481801496462876,0.183627015921507
90,0.0001,1.13145116964976,0.2727842355767886,1.2423661518632696,0.13226672471239326,0.19469164914629433
91,0.0001,1.1289029121398926,0.24192711959282556,1.1722556218672335,0.13094124231445656,0.1845206670211942
92,0.0001,1.126519540945689,0.23197708278894424,1.3272517383768316,0.12140260787492388,0.18569660437910745
93,0.0001,1.1250470678011577,0.25416899969180423,1.1774235320894906,0.13612675038951166,0.18381449144877746
94,0.0001,1.1262176831563313,0.24728571871916452,1.3627428834357957,0.11967085569762112,0.18121746768442432
95,0.0001,1.1252913276354473,0.2414323960741361,1.227913583262583,0.1300710506653518,0.19088050907247522
96,0.0001,1.1262931823730469,0.23534281303485236,1.2203438670447704,0.12574221428190724,0.18684444216529975
97,0.0001,1.1257155736287434,0.242674487332503,1.2069999448369058,0.14933424317434932,0.1949520328741395
98,0.0001,1.1244565049807231,0.2388181189695994,1.1839507429787282,0.1361214624027188,0.19177337041061915
99,0.0001,1.1232102711995442,0.2442103996872902,1.260176871599776,0.14406167288844504,0.19872299657109077
100,0.0001,1.1202407081921895,0.2577285170555115,1.1670397841528561,0.14323819470539523,0.19512264597951695
101,0.0001,1.1209677656491597,0.26341762393713,1.371886347117049,0.11579104270158189,0.17771265346012757
102,0.0001,1.1215908527374268,0.2421367590626081,1.195099998056219,0.15592346231589158,0.2125791200761045
103,0.0001,1.1225948333740234,0.25273943692445755,1.2043384085880238,0.12820028823413207,0.18242953232165132
104,0.0001,1.1186162233352661,0.2509660894672076,1.338767481653878,0.12775839044806664,0.1919818338048592
105,0.0001,1.1143479347229004,0.24954037368297577,1.1968193884645955,0.13597130423851228,0.1943929178661175
106,0.0001,1.1152085463205974,0.2700074538588524,1.2853950704081674,0.1237135191311997,0.1845683301432749
107,0.0001,1.1179484128952026,0.2636476010084152,1.2168359488583682,0.1266820589812954,0.18412986548429125
108,0.0001,1.1185335119565327,0.2562948266665141,1.2089589271652565,0.1370758767543214,0.1938623087794593
109,0.0001,1.1205853422482808,0.264793020983537,1.2812644122691637,0.13228891019740802,0.19584261232547545
110,0.0001,1.1183739105860393,0.2517573982477188,1.1624165867151839,0.192877576759692,0.23426300588618504
111,0.0001,1.120825171470642,0.2831399391094844,1.215356329853615,0.12554600851589373,0.18513581056273384
