epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,1.2971785873980135,0.05200020827957102,1.342392921447754,0.006852343678474426,0.01346480194479227
1,0.0001,1.2564309255496875,0.13016280773523692,1.2609622478485107,0.0402153879404068,0.07080455869436264
2,0.0001,1.2486473740758122,0.1609088561019382,1.279815673828125,0.10093901306390762,0.15296900272369385
3,0.0001,1.2420882341024038,0.17520863220498367,1.2952706813812256,0.11465513706207275,0.17108096182346344
4,0.0001,1.2350055043761794,0.19221869272154732,1.2655742168426514,0.12560413777828217,0.18419502675533295
5,0.0001,1.2283426877614614,0.2114094858233993,1.2621262073516846,0.14227131009101868,0.20260323584079742
6,0.0001,1.22520336911485,0.21446672967962316,1.2602522373199463,0.13743390142917633,0.19210754334926605
7,0.0001,1.2217471631797585,0.2199271905261117,3.201608657836914,0.06229548156261444,0.1020166277885437
8,0.0001,1.2232886069529765,0.21328538575687925,1.2493703365325928,0.14526818692684174,0.2069464474916458
9,0.0001,1.2167510277516134,0.22226399867921262,1.254726529121399,0.14513376355171204,0.20725150406360626
10,0.0001,1.2138636434400403,0.22418035043252482,1.2457185983657837,0.14839887619018555,0.2112160623073578
11,0.0001,1.2113163116815928,0.22649692603059718,1.2563685178756714,0.13412384688854218,0.19419939815998077
12,0.0001,1.209279888385051,0.22919444941185615,1.2451603412628174,0.158173605799675,0.21989674866199493
13,0.0001,1.2066140754802808,0.2326665488449303,1.2377867698669434,0.1549040973186493,0.21747925877571106
14,0.0001,1.204838388674968,0.23373609660445033,1.2359164953231812,0.1553363800048828,0.21721749007701874
15,0.0001,1.202639905182091,0.25471196102129445,1.2330411672592163,0.15106406807899475,0.21467790007591248
16,0.0001,1.2008676690024298,0.26349262852926514,1.2329198122024536,0.3264426589012146,0.38394784927368164
17,0.0001,1.199546478890084,0.28240839774544174,1.2289904356002808,0.40809640288352966,0.4707143306732178
18,0.0001,1.1973017583022247,0.28905115175891566,1.230290174484253,0.1780371367931366,0.24503159523010254
19,0.0001,1.1952854684881262,0.28495059786616145,1.2263078689575195,0.30294960737228394,0.3656424880027771
