epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,1.3714813232421874,0.041557461768388745,1.2725178450345993,0.4453124823048711,0.4453124823048711
1,0.0001,1.3417231559753418,0.04732837006449699,1.2908023074269295,0.04257531650364399,0.07151332520879805
2,0.0001,1.3148313283920288,0.05403662472963333,1.308337576687336,0.04239506518933922,0.07125675748102367
3,0.0001,1.2942927598953247,0.06033991128206253,1.3205428794026375,0.042238120338879526,0.07103126007132232
4,0.0001,1.274837589263916,0.06848918423056602,1.32830660790205,0.04223787994123995,0.0710308300331235
5,0.0001,1.2601179599761962,0.07694651931524277,1.3212129585444927,0.042237978894263506,0.07103100046515465
6,0.0001,1.246392273902893,0.08866796344518661,1.3081919886171818,0.042273529805243015,0.07108178036287427
7,0.0001,1.2361294507980347,0.09894982874393463,1.293682336807251,0.038649861235171556,0.06576945504639298
8,0.0001,1.2318598985671998,0.10796567052602768,1.3006514646112919,0.049831471289508045,0.08530089049600065
9,0.0001,1.2236062288284302,0.12028099447488785,1.3122819736599922,0.05073335440829396,0.08470232435502112
10,0.0001,1.2207945823669433,0.1308344453573227,1.3249356485903263,0.04437672963831574,0.07425761339254677
11,0.0001,1.2148304224014281,0.1450810417532921,1.3521225042641163,0.04324404546059668,0.07254778337664902
12,0.0001,1.2125926256179809,0.15613593459129332,1.3922920487821102,0.04363639291841537,0.07312430813908577
13,0.0001,1.2074962377548217,0.17153218388557434,1.4534423053264618,0.04676592140458524,0.07798881363123655
14,0.0001,1.2058588981628418,0.1811855137348175,1.374488741159439,0.06088907097000629,0.09686329937539995
15,0.0001,1.2037260293960572,0.1966123878955841,1.3704178147017956,0.06931169948074967,0.10445350664667785
16,0.0001,1.198939037322998,0.21157049238681794,1.26745967566967,0.11165121337398887,0.15122473565861583
17,0.0001,1.198317861557007,0.22118567824363708,1.426747802644968,0.08106918632984161,0.11494304845109582
18,0.0001,1.1959481954574585,0.2333870232105255,1.2962561249732971,0.08751919912174344,0.12318287836387753
19,0.0001,1.1962916374206543,0.23767259418964387,1.449855737388134,0.10031088581308722,0.13853585999459028
20,0.0001,1.1926292896270752,0.24770773351192474,1.4644748494029045,0.1187668633647263,0.1605651848949492
21,0.0001,1.1923418045043945,0.25526224076747894,1.3827317580580711,0.12747734715230763,0.17280681245028973
22,0.0001,1.1890324115753175,0.2685420662164688,1.3987807258963585,0.15185105754062533,0.20009869756177068
23,0.0001,1.186316156387329,0.2792978823184967,1.3110081851482391,0.14271179446950555,0.190297513268888
24,0.0001,1.1872961521148682,0.28460617661476134,1.3140160292387009,0.15569970291107893,0.2054786216467619
25,0.0001,1.1852118492126464,0.28578236103057864,1.253385215997696,0.16590854618698359,0.22046491783112288
26,0.0001,1.1858079195022584,0.28253377974033356,1.3035069704055786,0.14902926795184612,0.19963396666571498
27,0.0001,1.1829769611358643,0.30078827738761904,1.278018407523632,0.1661397241987288,0.21998048340901732
28,0.0001,1.1822861433029175,0.2989826023578644,1.3083659783005714,0.14767697267234325,0.19598901364952326
29,0.0001,1.1821197032928468,0.30146214962005613,1.351209118962288,0.15985850198194385,0.20823422400280833
30,0.0001,1.1802134037017822,0.2985600888729095,1.3073265329003334,0.1748919985257089,0.22374694235622883
31,0.0001,1.1777788162231446,0.31154067516326905,1.3348985873162746,0.14916690392419696,0.19326792191714048
32,0.0001,1.1799925565719604,0.312807235121727,1.2788894847035408,0.1935366103425622,0.24096733704209328
33,0.0001,1.1768261671066285,0.33152169585227964,1.356706015765667,0.16959510324522853,0.21485643042251468
34,0.0001,1.1766220331192017,0.3373828291893005,1.4466105252504349,0.1718904939480126,0.2194916121661663
